lat,long,Centre Name,Address,Postal Code
1.369492842,103.9573481,NISSI CHILDCARE @ PASIR RIS PTE. LTD.,"443, PASIR RIS DRIVE 6, #03 - 02, S 510443",510443
1.352877568,103.8424304,NOBLELAND ARTS N LEARNING PLACE @ BISHAN PTE. LTD.,"104, PEMIMPIN PLACE, CORAL PARK, S 576101",576101
1.320105793,103.7655735,NOBLELAND ARTS N LEARNING PLACE @CLEMENTI PTE. LTD.,"311C, CLEMENTI AVENUE 4, #01 - 187, S 123311",123311
1.405413533,103.8968239,NOBLELAND ARTS N LEARNING PLACE @PUNGGOL PTE. LTD.,"261, PUNGGOL WAY, #01 - 07, MULTI STOREY CAR PARK, S 820261",820261
1.40212769,103.9135785,NOBLELAND ARTS N LEARNING PLACE @WATERWAY PTE. LTD.,"665A, PUNGGOL DRIVE, #02 - 512, S 821665",821665
1.329886512,103.8542137,NURTURESTARS CHILD CARE,"293, LORONG 6 TOA PAYOH, #01 - 06, SAFRA CLUBHOUSE, S 319387",319387
1.410113282,103.9060319,NURTURESTARS CHILD CARE,"9, SENTUL CRESCENT, #03 - 01, S 828654",828654
1.335007217,103.7062787,NURTURESTARS CHILD CARE,"333, BOON LAY WAY, #2A - 03, SAFRA JURONG, S 649848",649848
1.344711059,103.9417012,NURTURESTARS PTE. LTD.,"1A, TAMPINES STREET 92, SAFRA TAMPINES CLUBHOUSE, S 528882",528882
1.351922698,103.8696608,PCF SPARKLETOTS PRESCHOOL @ BRADDELL HEIGHTS BLK 246 (CC,"246, SERANGOON AVENUE 3, #01 - 216, S 550246",550246
1.349431173,103.8709211,PCF SPARKLETOTS PRESCHOOL @ BRADDELL HEIGHTS BLK 335 (CC,"335, SERANGOON AVENUE 3, #01 - 335, S 550335",550335
1.349936383,103.8750557,PCF Sparkletots Preschool @ Braddell Heights Blk 417 (DS,"417 Serangoon Central Blk 1 #01-456 , S550417",550417
1.350022807,103.7464983,PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK BLK 118 (CC,"118, BUKIT BATOK WEST AVENUE 6, #01 - 270, S 650118",650118
1.346054595,103.7426059,PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK BLK 178 (CC,"178, BUKIT BATOK WEST AVENUE 8, #01 - 217, S 650178",650178
1.346671919,103.7493835,PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK BLK 206 (CC,"206, BUKIT BATOK STREET 21, #01 - 78, S 650206",650206
1.346005315,103.7553591,PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK BLK 293 (CC,"293, BUKIT BATOK STREET 21, #01 - 01, MULTI STOREY CAR PARK, S 650293",650293
1.338436393,103.7426669,PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK EAST BLK 208 (CC,"208, JURONG EAST STREET 21, #01 - 189, S 600208",600208
1.341681991,103.7462455,PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK EAST BLK 271 (CC,"271, TOH GUAN ROAD, #01 - 111, S 600271",600271
1.36393821,103.751896,PCF SPARKLETOTS PRESCHOOL @ BUKIT GOMBAK BLK 395A (CC,"395A, BUKIT BATOK WEST AVENUE 5, #05 - 01, S 651395",651395
1.353980845,103.7527782,PCF SPARKLETOTS PRESCHOOL @ BUKIT GOMBAK BLK 512 (CC,"512, BUKIT BATOK STREET 52, #01 - 500, S 650512",650512
1.354970748,103.7503996,PCF Sparkletots Preschool @ Bukit Gombak Blk 535 (DS,"535 Bukit Batok Street 52  #01-631 , S650535",650535
1.376156002,103.7458213,PCF SPARKLETOTS PRESCHOOL @ BUKIT GOMBAK BLK 807C (CC,"807C, CHOA CHU KANG AVENUE 1, #01 - 552, KEAT HONG AXIS, S 683807",683807
1.379593319,103.7738546,PCF SPARKLETOTS PRESCHOOL @ BUKIT PANJANG BLK 254 (CC,"254, BANGKIT ROAD, #01 - 204, S 670254",670254
1.382897619,103.7682751,PCF SPARKLETOTS PRESCHOOL @ BUKIT PANJANG BLK 412 (CC,"412, SAUJANA ROAD, #01 - 66, S 670412",670412
1.338402742,103.7726858,PCF SPARKLETOTS PRESCHOOL @ BUKIT TIMAH BLK 12 (CC,"12, TOH YI DRIVE, #01 - 389, S 590012",590012
1.322312189,103.7623524,PCF SPARKLETOTS PRESCHOOL @ BUKIT TIMAH BLK 207 (CC,"207, CLEMENTI AVENUE 6, #01 - 01, S 120207",120207
1.322061088,103.766014,PCF SPARKLETOTS PRESCHOOL @ BUKIT TIMAH BLK 305 (CC,"305, CLEMENTI  AVENUE 4, #01 - 399, S 120305",120305
1.319672968,103.7644555,PCF Sparkletots Preschool @ Bukit Timah Blk 312B (DS,"312B Clementi Avenue 4 312C #01-181 , S122312",122312
1.317380234,103.764787,PCF SPARKLETOTS PRESCHOOL @ BUKIT TIMAH BLK 319 (EY,"319, CLEMENTI AVENUE 4, #01 - 55, CLEMENTI JADE, S 120319",120319
1.30618489,103.7968812,PCF SPARKLETOTS PRESCHOOL @ BUONA VISTA  BLK 32 (CC,"32, HOLLAND CLOSE, #01 - 134, S 270032",270032
1.307968264,103.7956465,PCF Sparkletots Preschool @ Buona Vista Blk 4 (DS,"4 Holland Close  #01-19 , S271004",271004
1.301649986,103.7967964,PCF Sparkletots Preschool @ Buona Vista Blk 54 (DS,"54 Commonwealth Drive  #01-564 , S142054",142054
1.446805069,103.8178116,PCF Sparkletots Preschool @ Canberra Blk 330 (DS,"330 Sembawang Close Blk 319 #01-383 , S750330",750330
1.446150964,103.815652,PCF SPARKLETOTS PRESCHOOL @ CANBERRA BLK 337 (CC,"337, SEMBAWANG CRESCENT, #01 - 174, S 750337",750337
1.451720768,103.8178323,PCF SPARKLETOTS PRESCHOOL @ CANBERRA BLK 413 (CC,"413, SEMBAWANG DRIVE, #01 - 712, S 750413",750413
1.450309149,103.8148778,PCF SPARKLETOTS PRESCHOOL @ CANBERRA BLK 468C (EY,"468C, ADMIRALTY DRIVE, #01 - 05, S 753468",753468
1.378349713,103.7627412,PCF SPARKLETOTS PRESCHOOL @ CASHEW (CC,"17, PETIR ROAD, #02 - 33, HILLION MALL, S 678278",678278
1.379963823,103.7630483,PCF SPARKLETOTS PRESCHOOL @ CASHEW BLK 183 (CC,"183, JELEBU ROAD, #01 - 38, S 670183",670183
1.344166521,103.9563383,PCF SPARKLETOTS PRESCHOOL @ CHANGI-SIMEI BLK 233 (CC,"233, SIMEI STREET 4, #01 - 148, S 520233",520233
1.375724733,103.8499343,PCF SPARKLETOTS PRESCHOOL @ CHENG SAN-SELETAR BLK 502 (CC,"502, ANG MO KIO AVENUE 5, #01 - 3734, S 560502",560502
1.433441528,103.8270602,PCF SPARKLETOTS PRESCHOOL @ CHONG PANG BLK 115B (CC,"115B, YISHUN RING ROAD, #01 - 813, S 762115",762115
1.43076164,103.8304809,PCF SPARKLETOTS PRESCHOOL @ CHONG PANG BLK 142 (CC,"142, YISHUN RING ROAD, #01 - 38, S 760142",760142
1.437918428,103.8369946,PCF SPARKLETOTS PRESCHOOL @ CHONG PANG BLK 277 (CC,"277, YISHUN STREET 22, #01 - 294, S 760277",760277
1.439863023,103.8375136,PCF SPARKLETOTS PRESCHOOL @ CHONG PANG BLK 288 (CC,"288, YISHUN AVE 6, #01 - 46, S 760288",760288
1.379196358,103.7494577,PCF SPARKLETOTS PRESCHOOL @ CHUA CHU KANG BLK 123 (CC,"123, TECK WHYE LANE, #01 - 864, S 680123",680123
1.379394301,103.7529494,PCF SPARKLETOTS PRESCHOOL @ CHUA CHU KANG BLK 19 (CC,"19, TECK WHYE LANE, #01 - 49, S 680019",680019
1.382476557,103.752528,PCF SPARKLETOTS PRESCHOOL @ CHUA CHU KANG BLK 3 (CC,"3, TECK WHYE AVENUE, #01 - 168, S 680003",680003
1.313744697,103.7677818,PCF Sparkletots Preschool @ Clementi Blk 330 (DS,"330 Clementi Avenue 2  #01-170 , S120330",120330
1.310045482,103.7691238,PCF SPARKLETOTS PRESCHOOL @ CLEMENTI BLK 420A (CC,"420A, CLEMENTI AVENUE 1, #02 - 01, S 120420",120420
1.311500638,103.7656375,PCF SPARKLETOTS PRESCHOOL @ CLEMENTI BLK 462A (EY,"462A, CLEMENTI AVENUE 3, #01 - 01, CLEMENTI HEIGHTS, S 121462",121462
1.332778601,103.9126311,PCF SPARKLETOTS PRESCHOOL @ EUNOS BLK 134 (CC,"134, BEDOK RESERVOIR ROAD, #01 - 1235, S 470134",470134
1.334334319,103.9177126,PCF SPARKLETOTS PRESCHOOL @ EUNOS BLK 620 (CC,"620, BEDOK RESERVOIR ROAD, #01 - 1426, S 470620",470620
1.334399066,103.9145012,PCF SPARKLETOTS PRESCHOOL @ EUNOS BLK 629 (CC,"629, BEDOK RESERVOIR ROAD, #01 - 1643, S 470629",470629
1.332740072,103.9362235,PCF SPARKLETOTS PRESCHOOL @ FENGSHAN BLK 108 (CC,"108, BEDOK NORTH ROAD, #01 - 2222, S 460108",460108
1.331433672,103.9368654,PCF SPARKLETOTS PRESCHOOL @ FENGSHAN BLK 115 (CC,"115, BEDOK NORTH ROAD, #01 - 303, S 460115",460115
1.328168293,103.9389179,PCF Sparkletots Preschool @ Fengshan Blk 126 (DS,"126 Bedok North Street 2 Blk 119 #01-88 , S460126",460126
1.326094615,103.9413859,PCF SPARKLETOTS PRESCHOOL @ FENGSHAN BLK 184  (CC,"184, BEDOK NORTH ROAD, #01 - 01, S 460184",460184
1.328306489,103.9420657,PCF SPARKLETOTS PRESCHOOL @ FENGSHAN BLK 76 (CC,"76, BEDOK NORTH ROAD, #01 - 178, S 460076",460076
1.448858879,103.8324062,PCF SPARKLETOTS PRESCHOOL @ GAMBAS BLK 105 (CC,"105, CANBERRA STREET, #03 - 01, S 750105",750105
1.446311221,103.8294169,PCF SPARKLETOTS PRESCHOOL @ GAMBAS BLK 115B (CC,"115B, CANBERRA WALK, #01 - 137, EASTLACE @ CANBERRA, S 752115",752115
1.432089848,103.8461983,PCF SPARKLETOTS PRESCHOOL @ GAMBAS BLK 333D (CC,"333D, YISHUN STREET 31 , #01 - 151, S 764333",764333
1.423032285,103.8451598,PCF SPARKLETOTS PRESCHOOL @ GAMBAS BLK 446 (CC,"446, YISHUN AVENUE 11, #01 - 54, S 760446",760446
1.42841471,103.8499728,PCF Sparkletots Preschool @ Gambas Blk 461 (CC,"461,YISHUN AVENUE 6,#02-01,MULTI STOREY CAR PARK",760461
1.318517569,103.8987875,PCF SPARKLETOTS PRESCHOOL @ GEYLANG SERAI BLK 412 (CC,"413, EUNOS ROAD 5, #01 - 84, S 400413",400413
1.277696363,103.8169097,NURTURESTARS PTE. LTD.,"2, TELOK BLANGAH WAY, #01 - 02, S 098803",98803
1.424298415,103.8409019,NURTURESTARS PTE. LTD.,"60, YISHUN AVENUE 4, #01 - V1, S 769027",769027
1.380527124,103.9476891,NUTURE TOTS PRE-SCHOOL PTE. LTD.,"515, ELIAS ROAD, PASIR RIS BEACH PARK, S 519923",519923
1.302051184,103.8875138,ODYSSEY THE GLOBAL PRESCHOOL PTE LTD,"101, WILKINSON ROAD, S 436559",436559
1.306941706,103.9095864,ODYSSEY THE GLOBAL PRESCHOOL PTE LTD,"25, STILL ROAD SOUTH, GRAND HOTEL, S 423934",423934
1.328406225,103.7965626,ODYSSEY THE GLOBAL PRESCHOOL PTE. LTD.,"20, FOURTH AVENUE, S 268669",268669
1.379735302,103.9622398,ODYSSEY THE GLOBAL PRESCHOOL PTE. LTD.,"191, JALAN LOYANG BESAR, S 506996",506996
1.29778849,103.8391647,ODYSSEY THE GLOBAL PRESCHOOL PTE. LTD.,"50A, LLOYD ROAD, S 239128",239128
1.312928518,103.8936951,ORION PRESCHOOL,"90, TANJONG KATONG ROAD, #01 - 00, NINE DEGREES, S 436959",436959
1.346565191,103.8827944,OUR CHILDREN'S HOUSE PTE LTD,"106, PAYA LEBAR CRESCENT, S 536186",536186
1.436780959,103.8436189,OUR FIRST STEPS PRESCHOOL PTE. LTD.,"6, YISHUN INDUSTRIAL STREET 1, #01 - 07/08, NORTH VIEW BIZHUB, S 768090",768090
1.329188884,103.8836357,OUR FUTURE PRODIGIES PTE. LTD.,"37, JALAN BELANGKAS, S 369400",369400
1.302360194,103.8964459,OUR JUNIORS GLOBAL SCHOOLHOUSE PTE. LTD.,"1, BOURNEMOUTH ROAD, S 439659",439659
1.343215227,103.8378531,OUR JUNIORS GLOBAL SCHOOLHOUSE PTE. LTD.,"33, WESTLAKE AVENUE, WEST LAKE GARDEN, S 574244",574244
1.326332666,103.8960166,OUR JUNIORS GLOBAL SCHOOLHOUSE PTE. LTD.,"10, UBI CRESCENT, #02 - 06, UBI TECHPARK, S 408564",408564
1.33429482,103.9474312,OUR JUNIORS GLOBAL SCHOOLHOUSE PTE. LTD.,"68, JALAN PARI BURONG, PICARDY GARDEN, S 488718",488718
1.375024934,103.7521127,OUR JUNIORS' SCHOOLHOUSE @ CHOA CHU KANG PTE. LTD.,"1, CHOA CHU KANG GROVE, #01 - 02, ITE COLLEGE WEST, S 688236",688236
1.33962373,103.7689944,PARIPOSA PTE LTD,"31, TOH TUCK ROAD, S 596709",596709
1.30839392,103.8297852,PAT'S SCHOOLHOUSE PTE LTD,"11, CLAYMORE ROAD, S 229541",229541
1.318198823,103.7788979,PAT'S SCHOOLHOUSE PTE LTD,"61A, MOUNT SINAI DRIVE, S 277114",277114
1.291478569,103.819813,PAT'S SCHOOLHOUSE PTE LTD,"110, ALEXANDRA ROAD, ALEXANDRA POST OFFICE, S 159921",159921
1.30389869,103.8479653,PAT'S SCHOOLHOUSE PTE LTD,"19, UPPER WILKIE ROAD, S 228126",228126
1.328409519,103.7932073,PAT'S SCHOOLHOUSE PTE LTD,"35, LOTUS AVENUE, LUCKY PARK, S 277618",277618
1.31763329,103.8398964,PAT'S SCHOOLHOUSE PTE LTD,"7, BUCKLEY ROAD, S 309763",309763
1.306296374,103.9092822,PAT'S SCHOOLHOUSE PTE LTD,"26, Still Road South, S 423935",423935
1.380708472,103.8464996,PAT'S SCHOOLHOUSE PTE LTD,"190, ANG MO KIO AVENUE 8, #01 - 04, S 568046",568046
1.326965534,103.7246466,PAT'S SCHOOLHOUSE PTE LTD,"21, Yung Ho Rd, #02 - 01, The Agape, S 618593",618593
1.299023923,103.849437,PAT'S SCHOOLHOUSE PTE LTD,"30, Prinsep Street, #04 - 01, Income@Prinsep, S 188647",188647
1.354426977,103.8780381,PAT'S SCHOOLHOUSE PTE. LTD.,"755, UPPER SERANGOON ROAD, S 534625",534625
1.354559891,103.8827997,PAT'S SCHOOLHOUSE PTE. LTD.,"19, AROOZOO AVENUE, PAYA LEBAR SWIMMING COMPLEX, S 539830",539830
1.416941991,103.8159729,PAT'S SCHOOLHOUSE PTE. LTD.,"249, SEMBAWANG ROAD, SEMBAWANG COUNTRY CLUB, S 758352",758352
1.293802346,103.8317579,PAT'S SCHOOLHOUSE PTE. LTD.,"1 Kim Seng Promenade, Great World City, #02-132 Singapore 237994",237994
1.293261708,103.766676,PAT'S SCHOOLHOUSE PTE. LTD.,"21, WEST COAST ROAD, S 127309",127309
1.430131623,103.7906425,PCF SPARKLETOTS PRESCHOOL @ ADMIRALTY BLK 571B (CC,"571B, WOODLANDS AVENUE 1, #01 - 904, S 732571",732571
1.429890293,103.7964039,PCF Sparkletots Preschool @ Admiralty Blk 581 (DS,"581 Woodlands Drive 16  #01-486 , S730581",730581
1.429415591,103.7953999,PCF SPARKLETOTS PRESCHOOL @ ADMIRALTY BLK 585 (CC,"585, WOODLANDS DRIVE 16, #01 - 68, S 730585",730585
1.441885376,103.807162,PCF Sparkletots Preschool @ Admiralty Blk 687B (DS,"687B Woodlands Drive 75  #01-47 , S732687",732687
1.370567417,103.8805919,PCF Sparkletots Preschool @ Ang Mo Kio-Hougang Blk 632 (DS,"632 Hougang Avenue 8 Blk 630 #01-28 , S530632",530632
1.371703427,103.879939,PCF SPARKLETOTS PRESCHOOL @ ANG MO KIO-HOUGANG BLK 642 (CC,"642, HOUGANG AVENUE 8, #01 - 195, S 530642",530642
1.37474487,103.8792971,PCF SPARKLETOTS PRESCHOOL @ ANG MO KIO-HOUGANG BLK 937 (CC,"937, HOUGANG STREET 92, #01 - 77, S 530937",530937
1.378799789,103.8803638,PCF Sparkletots Preschool @ Ang Mo Kio-Hougang Blk 970 (DS,"970 Hougang Street 91  #01-152 , S530970",530970
1.321587375,103.7409869,PCF SPARKLETOTS PRESCHOOL @ AYER RAJAH BLK 41 (CC,"41, TEBAN GARDENS ROAD, #01 - 352, S 600041",600041
1.320497728,103.7399677,PCF Sparkletots Preschool @ Ayer Rajah Blk 48 (DS,"48 Teban Gardens Road Blk 32 #01-248 , S600048",600048
1.320405113,103.9367412,PCF SPARKLETOTS PRESCHOOL @ BEDOK BLK 13 (CC,"13, BEDOK SOUTH ROAD, #01 - 605, S 460013",460013
1.323526778,103.9364239,PCF Sparkletots Preschool @ Bedok Blk 30 (DS,"30 New Upper Changi Road  #01-812 , S461030",461030
1.374904326,103.895996,PCF Sparkletots Preschool @ Bedok Reservoir Punggol Blk 414 (DS,"414 Hougang Avenue 10 Blk 415 #01-1256 , S530414",530414
1.336596597,103.6953782,PCF SPARKLETOTS PRESCHOOL @ PIONEER BLK 987D (CC,"987D, JURONG WEST STREET 93, #01 - 595, S 644987",644987
1.332907604,103.8661689,PCF Sparkletots Preschool @ Potong Pasir Blk 143 (DS,"143 Potong Pasir Avenue 2  #01-24 , S350143",350143
1.403777884,103.9057622,PCF Sparkletots Preschool @ Punggol Coast Blk 303A (DS,"303A, PUNGGOL CENTRAL, #01 - 782, S 821303",821303
1.413143516,103.8995269,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL COAST BLK 326 (CC,"326, SUMANG WALK, #01 - 01, MULTI STOREY CAR PARK, S 820326",820326
1.403284291,103.9072886,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL COAST BLK 602 (CC,"602, PUNGGOL CENTRAL, #01 - 01, MULTI STOREY CAR PARK, S 820602",820602
1.404891404,103.9102098,PCF Sparkletots Preschool @ Punggol Coast Blk 676B (DS,"676B Punggol Drive  #02-724 , S822676",822676
1.382911469,103.9012086,PCF Sparkletots Preschool @ Punggol East Blk 103 (EY,"103 Rivervale Walk Blk 12 #01-86 , S540103",540103
1.386041633,103.9029006,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL EAST BLK 123A (CC,"123A, RIVERVALE DRIVE, #01 - 133, S 541123",541123
1.392609556,103.9015926,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL EAST BLK 194 (CC,"194, RIVERVALE DRIVE, #01 - 771, S 540194",540194
1.401853722,103.9104099,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL NORTH (EY,"50, EDGEFIELD PLAINS, S 828717",828717
1.395724018,103.9118054,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL NORTH BLK 172B (CC,"172B, EDGEDALE PLAINS, #01 - 486, S 822172",822172
1.400662015,103.9109144,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL NORTH BLK 622C (CC,"622C, PUNGGOL CENTRAL, #01 - 290, S 823622",823622
1.400243475,103.91708,PCF Sparkletots Preschool @ Punggol North Blk 663A (DS,"663A Punggol Drive  #01-260 , S821663",821663
1.401112228,103.8942709,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL WEST BLK 222 (CC,"222, SUMANG LANE, #01 - 02, MULTI STOREY CAR PARK, S 820222",820222
1.407766772,103.8988787,PCF Sparkletots Preschool @ Punggol West Blk 308B (DS,"308B Punggol Walk  #01-364 , S822308",822308
1.293818147,103.8048866,PCF SPARKLETOTS PRESCHOOL @ QUEENSTOWN BLK 145 (CC,"145, MEI LING STREET, #01 - 137, S 140145",140145
1.299150228,103.8013051,PCF SPARKLETOTS PRESCHOOL @ QUEENSTOWN BLK 365 (CC,"365 , COMMONWEALTH AVENUE, QUEENSTOWN COMMUNITY CENTRE, S 149732",149732
1.299070705,103.7979842,PCF SPARKLETOTS PRESCHOOL @ QUEENSTOWN BLK 46 (CC,"46, TANGLIN HALT RD, #01 - 289, S 142046",142046
1.293335604,103.8076139,PCF SPARKLETOTS PRESCHOOL @ QUEENSTOWN BLK 53A (CC,"53A, STRATHMORE AVENUE, #01 - 01, FORFAR HEIGHTS, S 143053",143053
1.284088805,103.8193242,PCF Sparkletots Preschool @ Radin Mas (CC,104 Henderson Road Singapore 159563,159563
1.277909842,103.8225359,PCF SPARKLETOTS PRESCHOOL @ RADIN MAS BLK 18 (DS,"18, TELOK BLANGAH CRESCENT, #01 - 168, S 090018",90018
1.450538029,103.8229413,PCF SPARKLETOTS PRESCHOOL @ SEMBAWANG BLK 503C (EY,"503C, CANBERRA LINK, #01 - 41, MONTREAL SPRING, S 753503",753503
1.451296557,103.8241202,PCF SPARKLETOTS PRESCHOOL @ SEMBAWANG BLK 504A (CC,"504A, MONTREAL DRIVE, #01 - 150, S 751504",751504
1.44529965,103.7932697,PCF SPARKLETOTS PRESCHOOL @ SEMBAWANG BLK 755 (CC,"755, WOODLANDS AVENUE 4, #01 - 299, S 730755",730755
1.448119953,103.8019458,PCF SPARKLETOTS PRESCHOOL @ SEMBAWANG BLK 780D (CC,"780D, WOODLANDS CRESCENT, #01 - 65, S 734780",734780
1.386480675,103.8967399,PCF Sparkletots Preschool @ Sengkang Central Blk 206A (EY,"206A Compassvale Lane Blk 26D #01-67 , S541206",541206
1.38402864,103.8981045,PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 208 (CC,"208, COMPASSVALE LANE, #01 - 122, MULTI STOREY CAR PARK, S 540208",540208
1.385297734,103.9000289,PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 210 (CC,"210, COMPASSVALE LANE, #01 - 01, MULTI STOREY CAR PARK, S 540210",540210
1.389143796,103.9013535,PCF Sparkletots Preschool @ Sengkang Central Blk 231 (DS,"231 Compassvale Walk Blk 232 #01-436 , S540231",540231
1.395541388,103.8949406,PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 262A (CC,"262A, COMPASSVALE STREET, #01 - 117, S 541262",541262
1.386136017,103.8942144,PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 270 (CC,"270, SENGKANG CENTRAL, #01 - 01, MULTI STOREY CAR PARK, S 540270",540270
1.382336659,103.8945108,PCF Sparkletots Preschool @ Sengkang Central Blk 277B (EY,"277B Compassvale Link  #01-264 , S542277",542277
1.396078766,103.8967276,PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 290A (CC,"290A, COMPASSVALE CRESCENT, #01 - 06, S 541290",541290
1.351264112,103.9293638,SKOOL4KIDZ CENTRE,"878C, TAMPINES AVENUE 8, #02 - 65, TAMPINES GREEN FOREST, S 523878",523878
1.362301656,103.9374018,SKOOL4KIDZ CENTRE,"606B,TAMPINES STREET 61,#01-404,TAMPINES GREENRIDGES,  SINGAPORE  522606",522606
1.383826726,103.8816725,SKOOL4KIDZ CENTRE,"992B,BUANGKOK LINK,#01-181,BUANGKOK SQUARE,  SINGAPORE 532992",532992
1.441505319,103.7721316,SKOOL4KIDZ CENTRE,"24, MARSILING DRIVE, #01 - 191, S 730024",730024
1.434974768,103.8008507,SKOOL4KIDZ CENTRE,"628A, WOODLANDS RING ROAD, #01 - 282, S 731628",731628
1.448173941,103.8030355,SKOOL4KIDZ CENTRE,"782D, WOODLANDS CRESCENT, #01 - 341, S 734782",734782
1.408261876,103.8980179,SKOOL4KIDZ CENTRE,"314A, PUNGGOL WAY, #02 - 601, WATERWAY CASCADIA, S 821314",821314
1.406676717,103.9116133,SKOOL4KIDZ CENTRE,"673A, EDGEFIELD PLAINS, #01 - 593, S 821673",821673
1.444368325,103.8162639,SKOOL4KIDZ CENTRE,"365, SEMBAWANG CRESCENT, #01 - 11, MULTI STOREY CAR PARK, S 750365",750365
1.414818268,103.8412507,SKOOL4KIDZ CENTRE,"512, YISHUN STREET 51, #01 - 01, MULTI STOREY CAR PARK, S 760512",760512
1.421411697,103.8485638,SKOOL4KIDZ CENTRE,"430A, YISHUN AVENUE 11, #01 - 376, S 761430",761430
1.424254744,103.8454825,SKOOL4KIDZ CENTRE,"61, YISHUN AVENUE 11, S 768866",768866
1.397538696,103.8890801,SKOOL4KIDZ CENTRE,"336B, ANCHORVALE CRESCENT, #01 - 38, S 542336",542336
1.398376853,103.887278,SKOOL4KIDZ CENTRE,"3, ANCHORVALE CRESCENT, S 544618",544618
1.387434537,103.7591186,SKOOL4KIDZ CENTRE,"636C, SENJA ROAD, #01 - 335, S 673636",673636
1.445148883,103.8339257,SKOOL4KIDZ CENTRE (DS,"128B, CANBERRA STREET, #01 - 530, EASTCROWN @ CANBERRA, S 752128",752128
1.365460556,103.9337051,SMALL WONDER PRESCHOOL,"5, TAMPINES NORTH DRIVE 5, #03 - 00, REEBONZ BUILDING, S 528548",528548
1.30507842,103.7645359,SMART BERRIIS @ WEST COAST PTE LTD,"2A, JUBILEE ROAD, S 128524",128524
1.381871002,103.8754956,SMART KIDS EDUCARE LLP,"9, JALAN JARAK, SELETAR HILLS ESTATE, S 809173",809173
1.317891377,103.9419044,SMARTZ PLAYHOUSE PTE. LTD.,"60, LUCKY HEIGHTS, S 467614",467614
1.340344119,103.6878422,SMI BERRIIS PRESCHOOL @JURONG WEST PTE LTD,"917, JURONG WEST STREET 91, #01 - 142, NANYANG EMERALD, S 640917",640917
1.399576651,103.7471003,SMI BERRIIS PRESCHOOL PTE. LTD.,"620, CHOA CHU KANG STREET 62, #01 - 18, S 680620",680620
1.320083138,103.7472473,SMI PRESCHOOL PTE. LTD.,"414, PANDAN GARDENS, #01 - 135, S 600414",600414
1.444546393,103.8138385,SMILING STAR EDUHUB PTE LTD,"3A, GAMBAS CRESCENT, NORDCOM ONE, S 757089",757089
1.34279239,103.6983959,SMILING STAR FOUR SEASONS PTE LTD,"635, JURONG WEST STREET 65, #01 - 334, S 640635",640635
1.353756637,103.9509704,PCF Sparkletots Preschool @ Tampines East Blk 262 (DS,"262 Tampines Street 21  #01-272 , S520262",520262
1.35496004,103.958521,PCF SPARKLETOTS PRESCHOOL @ TAMPINES EAST BLK 385 (CC,"385, TAMPINES STREET 32, #01 - 53, S 520385",520385
1.358855066,103.9518989,PCF SPARKLETOTS PRESCHOOL @ TAMPINES NORTH BLK 443 (CC,"443, TAMPINES STREET 43, #01 - 51, S 520443",520443
1.363922661,103.9557223,PCF SPARKLETOTS PRESCHOOL @ TAMPINES NORTH BLK 492 (CC,"492, TAMPINES STREET 45, #01 - 11, MULTI STOREY CAR PARK, S 524492",524492
1.347557792,103.9438148,PCF Sparkletots Preschool @ Tampines West Blk 140 (DS,"140 Tampines Street 12 Blk 938 #01-426 , S520140",520140
1.351386108,103.9437646,PCF SPARKLETOTS PRESCHOOL @ TAMPINES WEST BLK 151 (CC,"151, TAMPINES STREET 12, #01 - 26, S 521151",521151
1.350464106,103.9318964,PCF SPARKLETOTS PRESCHOOL @ TAMPINES WEST BLK 887 (CC,"887, TAMPINES STREET 81, S 520887",520887
1.346724484,103.9338761,PCF SPARKLETOTS PRESCHOOL @ TAMPINES WEST BLK 890A (CC,"890A, TAMPINES AVENUE 1, #01 - 309, S 521890",521890
1.349773394,103.9406223,PCF SPARKLETOTS PRESCHOOL @ TAMPINES WEST BLK 942 (CC,"942, TAMPINES AVENUE 5, #01 - 251, S 520942",520942
1.347539176,103.9476754,PCF Sparkletots Preschool @ Tampines-Changkat Blk 106 (DS,"106 Tampines Street 11  #01-333 , S521106",521106
1.346298309,103.9475062,PCF SPARKLETOTS PRESCHOOL @ TAMPINES-CHANGKAT BLK 112 (CC,"112, TAMPINES STREET 11, #01 - 185, S 521112",521112
